,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
340,76166.0,1977-78,00,1610612738.0,BOS,34.0,80.0,,2256.0,422.0,940.0,0.449,,,,244.0,296.0,0.824,76.0,136.0,212.0,300.0,79.0,18.0,216.0,247.0,1088.0
341,76167.0,1986-87,00,1610612757.0,POR,26.0,11.0,0.0,51.0,4.0,10.0,0.4,0.0,0.0,0.0,6.0,10.0,0.6,8.0,10.0,18.0,1.0,2.0,2.0,3.0,5.0,14.0
342,203920.0,2022-23,00,1610612761.0,TOR,30.0,20.0,0.0,162.0,19.0,32.0,0.594,1.0,2.0,0.5,4.0,5.0,0.8,8.0,17.0,25.0,7.0,5.0,5.0,8.0,24.0,43.0
343,1628444.0,2017-18,00,1610612738.0,BOS,23.0,13.0,1.0,115.0,15.0,26.0,0.577,3.0,7.0,0.429,6.0,13.0,0.462,6.0,13.0,19.0,8.0,3.0,1.0,8.0,7.0,39.0
344,76168.0,1958-59,00,1610612752.0,NYK,24.0,11.0,,45.0,12.0,32.0,0.375,,,,1.0,1.0,1.0,,,12.0,4.0,,,,7.0,25.0
345,1449.0,1991-92,00,1610612738.0,BOS,35.0,45.0,45.0,1662.0,353.0,758.0,0.466,52.0,128.0,0.406,150.0,162.0,0.926,46.0,388.0,434.0,306.0,42.0,33.0,125.0,82.0,908.0
346,76170.0,1988-89,00,1610612738.0,BOS,33.0,13.0,0.0,108.0,18.0,36.0,0.5,1.0,3.0,0.333,0.0,2.0,0.0,4.0,9.0,13.0,9.0,3.0,1.0,12.0,10.0,37.0
347,76171.0,1948-49,00,1610612744.0,PHW,27.0,56.0,,,170.0,523.0,0.325,,,,127.0,195.0,0.651,,,,92.0,,,,137.0,467.0
348,1629048.0,2023-24,00,1610612753.0,ORL,24.0,50.0,32.0,874.0,115.0,190.0,0.605,2.0,12.0,0.167,50.0,77.0,0.649,101.0,161.0,262.0,73.0,29.0,69.0,36.0,101.0,282.0
349,1641931.0,2023-24,00,1610612741.0,CHI,24.0,5.0,0.0,62.0,5.0,16.0,0.313,4.0,10.0,0.4,3.0,4.0,0.75,1.0,10.0,11.0,2.0,0.0,1.0,3.0,4.0,17.0
350,202687.0,2023-24,00,0.0,TOT,31.0,34.0,27.0,742.0,68.0,123.0,0.553,0.0,0.0,0.0,22.0,46.0,0.478,59.0,136.0,195.0,52.0,10.0,35.0,39.0,87.0,158.0
351,202357.0,2021-22,00,1610612744.0,GSW,34.0,71.0,0.0,1142.0,160.0,342.0,0.468,54.0,149.0,0.362,59.0,81.0,0.728,62.0,232.0,294.0,159.0,41.0,26.0,87.0,128.0,433.0
352,76172.0,1989-90,00,0.0,TOT,28.0,47.0,33.0,531.0,39.0,98.0,0.398,0.0,0.0,0.0,20.0,37.0,0.541,29.0,79.0,108.0,25.0,1.0,22.0,35.0,102.0,98.0
353,1641710.0,2023-24,00,1610612753.0,ORL,20.0,56.0,31.0,1032.0,101.0,214.0,0.472,32.0,80.0,0.4,48.0,75.0,0.64,30.0,100.0,130.0,84.0,30.0,18.0,50.0,101.0,282.0
354,76173.0,1951-52,00,1610612737.0,MIH,31.0,13.0,,117.0,6.0,31.0,0.194,,,,5.0,12.0,0.417,,,31.0,9.0,,,,31.0,17.0
355,1641778.0,2023-24,00,1610612766.0,CHA,24.0,22.0,3.0,218.0,17.0,39.0,0.436,7.0,15.0,0.467,9.0,14.0,0.643,8.0,30.0,38.0,18.0,5.0,6.0,5.0,15.0,50.0
356,76174.0,1980-81,00,1610612765.0,DET,23.0,3.0,,28.0,3.0,10.0,0.3,0.0,0.0,,2.0,8.0,0.25,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,8.0
357,204028.0,2017-18,00,1610612745.0,HOU,26.0,51.0,2.0,537.0,75.0,127.0,0.591,1.0,11.0,0.091,29.0,63.0,0.46,63.0,100.0,163.0,13.0,21.0,30.0,35.0,107.0,180.0
358,76175.0,1970-71,00,0.0,TOT,29.0,71.0,,873.0,121.0,301.0,0.402,,,,57.0,88.0,0.648,,,259.0,44.0,,,,136.0,299.0
359,76176.0,1993-94,00,1610612752.0,NYK,35.0,55.0,1.0,969.0,161.0,369.0,0.436,30.0,84.0,0.357,48.0,53.0,0.906,23.0,70.0,93.0,76.0,25.0,6.0,44.0,100.0,400.0
360,76180.0,1992-93,00,1610612747.0,LAL,23.0,27.0,0.0,109.0,14.0,42.0,0.333,0.0,3.0,0.0,6.0,8.0,0.75,10.0,13.0,23.0,7.0,4.0,2.0,5.0,14.0,34.0
361,76177.0,1984-85,00,1610612760.0,SEA,22.0,60.0,0.0,551.0,87.0,237.0,0.367,0.0,2.0,0.0,28.0,55.0,0.509,42.0,54.0,96.0,26.0,25.0,3.0,44.0,55.0,202.0
362,1806.0,1994-95,00,0.0,TOT,27.0,13.0,0.0,80.0,8.0,13.0,0.615,0.0,0.0,0.0,2.0,3.0,0.667,2.0,9.0,11.0,11.0,4.0,0.0,5.0,8.0,18.0
363,76179.0,1987-88,00,1610612759.0,SAN,23.0,10.0,0.0,112.0,15.0,41.0,0.366,2.0,11.0,0.182,5.0,6.0,0.833,2.0,4.0,6.0,18.0,3.0,0.0,8.0,16.0,37.0
364,201971.0,2015-16,00,1610612764.0,WAS,27.0,29.0,0.0,218.0,28.0,68.0,0.412,0.0,1.0,0.0,5.0,13.0,0.385,20.0,37.0,57.0,11.0,8.0,2.0,15.0,53.0,61.0
365,2581.0,2015-16,00,1610612765.0,DET,36.0,58.0,2.0,986.0,93.0,240.0,0.388,52.0,151.0,0.344,16.0,20.0,0.8,9.0,80.0,89.0,200.0,24.0,5.0,81.0,70.0,254.0
366,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1628469.0,2018-19,00,1610612741.0,CHI,22.0,57.0,3.0,829.0,166.0,396.0,0.419,36.0,91.0,0.396,50.0,76.0,0.658,7.0,99.0,106.0,42.0,12.0,9.0,35.0,41.0,418.0
368,200807.0,2006-07,00,1610612765.0,DET,23.0,14.0,0.0,166.0,9.0,30.0,0.3,1.0,5.0,0.2,6.0,6.0,1.0,6.0,9.0,15.0,17.0,5.0,0.0,12.0,9.0,25.0
369,76182.0,1961-62,00,1610612752.0,NYK,22.0,36.0,,363.0,54.0,142.0,0.38,,,,9.0,17.0,0.529,,,36.0,45.0,,,,34.0,117.0
370,76183.0,1992-93,00,1610612750.0,MIN,26.0,61.0,2.0,642.0,65.0,150.0,0.433,11.0,43.0,0.256,20.0,32.0,0.625,18.0,50.0,68.0,72.0,16.0,5.0,31.0,61.0,161.0
371,76184.0,1992-93,00,1610612741.0,CHI,27.0,2.0,0.0,13.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,6.0
372,101154.0,2013-14,00,1610612751.0,BKN,27.0,73.0,7.0,1618.0,321.0,674.0,0.476,15.0,54.0,0.278,164.0,221.0,0.742,120.0,270.0,390.0,112.0,75.0,38.0,110.0,166.0,821.0
373,302.0,2001-02,00,1610612744.0,GSW,35.0,35.0,0.0,600.0,50.0,146.0,0.342,15.0,42.0,0.357,4.0,8.0,0.5,8.0,44.0,52.0,114.0,24.0,4.0,37.0,20.0,119.0
374,202339.0,2021-22,00,1610612746.0,LAC,32.0,54.0,29.0,1361.0,197.0,468.0,0.421,51.0,163.0,0.313,89.0,117.0,0.761,28.0,154.0,182.0,225.0,69.0,19.0,116.0,85.0,534.0
375,1629833.0,2021-22,00,1610612757.0,POR,26.0,31.0,1.0,349.0,34.0,111.0,0.306,21.0,72.0,0.292,6.0,11.0,0.545,16.0,29.0,45.0,19.0,13.0,1.0,17.0,29.0,95.0
376,76186.0,1950-51,00,1610610030.0,INO,25.0,3.0,,,1.0,4.0,0.25,,,,0.0,1.0,0.0,,,2.0,1.0,,,,3.0,2.0
377,76187.0,1975-76,00,1610612741.0,CHI,32.0,2.0,,7.0,2.0,4.0,0.5,,,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,,2.0,4.0
378,76188.0,1948-49,00,0.0,TOT,34.0,45.0,,,35.0,181.0,0.193,,,,56.0,74.0,0.757,,,,32.0,,,,53.0,126.0
379,1628417.0,2018-19,00,1610612739.0,CLE,25.0,27.0,4.0,439.0,47.0,106.0,0.443,10.0,39.0,0.256,10.0,13.0,0.769,26.0,72.0,98.0,13.0,7.0,8.0,11.0,20.0,114.0
380,916.0,2003-04,00,0.0,TOT,35.0,62.0,3.0,1047.0,115.0,253.0,0.455,0.0,3.0,0.0,15.0,27.0,0.556,98.0,177.0,275.0,55.0,49.0,24.0,43.0,135.0,245.0
381,1548.0,2008-09,00,1610612748.0,MIA,33.0,20.0,0.0,207.0,30.0,78.0,0.385,11.0,27.0,0.407,8.0,13.0,0.615,10.0,31.0,41.0,4.0,1.0,7.0,14.0,17.0,79.0
382,203505.0,2017-18,00,1610612747.0,LAL,25.0,5.0,0.0,45.0,1.0,5.0,0.2,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0
383,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,76189.0,1981-82,00,1610612741.0,CHI,23.0,49.0,2.0,546.0,102.0,222.0,0.459,4.0,18.0,0.222,18.0,28.0,0.643,14.0,27.0,41.0,68.0,23.0,2.0,54.0,57.0,226.0
385,76190.0,1952-53,00,1610612744.0,PHW,29.0,55.0,,1286.0,119.0,318.0,0.374,,,,105.0,162.0,0.648,,,157.0,192.0,,,,161.0,343.0
386,2800.0,2004-05,00,1610612747.0,LAL,25.0,2.0,0.0,12.0,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
387,76191.0,1964-65,00,1610612758.0,CIN,31.0,19.0,,424.0,60.0,157.0,0.382,,,,28.0,39.0,0.718,,,55.0,45.0,,,,52.0,148.0
388,1631205.0,2022-23,00,1610612765.0,DET,23.0,10.0,0.0,90.0,5.0,27.0,0.185,4.0,25.0,0.16,2.0,2.0,1.0,2.0,4.0,6.0,4.0,2.0,0.0,0.0,6.0,16.0
389,76192.0,1977-78,00,1610612741.0,CHI,32.0,22.0,,227.0,23.0,50.0,0.46,,,,10.0,13.0,0.769,14.0,45.0,59.0,44.0,3.0,4.0,26.0,36.0,56.0
390,2586.0,2013-14,00,1610612738.0,BOS,34.0,6.0,0.0,55.0,3.0,6.0,0.5,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,12.0
391,203992.0,2023-24,00,1610612737.0,ATL,31.0,59.0,13.0,1730.0,346.0,816.0,0.424,179.0,486.0,0.368,104.0,113.0,0.92,35.0,160.0,195.0,166.0,74.0,17.0,75.0,135.0,975.0
392,202711.0,2023-24,00,0.0,TOT,34.0,37.0,27.0,1150.0,244.0,533.0,0.458,108.0,267.0,0.404,101.0,128.0,0.789,17.0,105.0,122.0,82.0,28.0,5.0,76.0,80.0,697.0
393,177.0,2000-01,00,1610612761.0,TOR,36.0,3.0,0.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,4.0,3.0,0.0
394,101106.0,2018-19,00,1610612744.0,GSW,34.0,11.0,5.0,134.0,18.0,36.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,12.0,43.0,55.0,11.0,3.0,8.0,8.0,22.0,39.0
395,1564.0,2000-01,00,1610612739.0,CLE,28.0,6.0,0.0,18.0,2.0,4.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,3.0,4.0,7.0,0.0,0.0,2.0,1.0,4.0,8.0
396,1629626.0,2023-24,00,1610612756.0,PHX,24.0,24.0,0.0,265.0,54.0,90.0,0.6,8.0,27.0,0.296,7.0,10.0,0.7,23.0,57.0,80.0,11.0,5.0,16.0,11.0,30.0,123.0
397,76195.0,1994-95,00,1610612744.0,GOS,32.0,5.0,2.0,81.0,6.0,10.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,9.0,1.0,10.0,15.0
398,1628413.0,2019-20,00,0.0,TOT,24.0,7.0,0.0,47.0,4.0,11.0,0.364,0.0,4.0,0.0,2.0,4.0,0.5,3.0,6.0,9.0,0.0,3.0,2.0,2.0,10.0,10.0
399,1629716.0,2023-24,00,0.0,TOT,25.0,4.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
400,76196.0,1953-54,00,1610610024.0,BAL,22.0,20.0,,202.0,24.0,59.0,0.407,,,,8.0,13.0,0.615,,,36.0,11.0,,,,27.0,56.0
401,1630195.0,2022-23,00,1610612762.0,UTA,22.0,14.0,0.0,68.0,3.0,20.0,0.15,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,7.0,3.0,1.0,7.0,10.0,6.0
402,1627762.0,2017-18,00,1610612749.0,MIL,24.0,6.0,0.0,38.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,6.0,0.5,6.0,4.0,10.0,0.0,2.0,0.0,2.0,3.0,9.0
403,76197.0,1957-58,00,1610612765.0,DET,26.0,3.0,,21.0,2.0,5.0,0.4,,,,0.0,0.0,,,,0.0,0.0,,,,1.0,4.0
404,76203.0,1961-62,00,1610612764.0,CHP,26.0,3.0,,9.0,2.0,8.0,0.25,,,,0.0,0.0,,,,2.0,0.0,,,,0.0,4.0
405,76198.0,1977-78,00,1610612745.0,HOU,23.0,7.0,,21.0,2.0,6.0,0.333,,,,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,2.0,1.0,4.0
406,1603.0,1994-95,00,0.0,TOT,26.0,23.0,0.0,290.0,39.0,84.0,0.464,15.0,41.0,0.366,14.0,20.0,0.7,8.0,24.0,32.0,24.0,6.0,4.0,17.0,47.0,107.0
407,1629648.0,2020-21,00,1610612753.0,ORL,23.0,14.0,0.0,196.0,23.0,54.0,0.426,10.0,32.0,0.313,0.0,0.0,0.0,4.0,20.0,24.0,18.0,2.0,0.0,3.0,11.0,56.0
408,1121.0,1996-97,00,1610612756.0,PHX,27.0,8.0,0.0,45.0,6.0,19.0,0.316,1.0,6.0,0.167,6.0,8.0,0.75,3.0,3.0,6.0,0.0,2.0,1.0,1.0,3.0,19.0
409,1629067.0,2021-22,00,1610612761.0,TOR,22.0,15.0,0.0,69.0,3.0,13.0,0.231,1.0,4.0,0.25,5.0,8.0,0.625,4.0,3.0,7.0,4.0,8.0,2.0,2.0,10.0,12.0
410,76201.0,1965-66,00,1610612738.0,BOS,24.0,39.0,,312.0,76.0,207.0,0.367,,,,52.0,61.0,0.852,,,35.0,11.0,,,,29.0,204.0
411,41.0,1995-96,00,1610612753.0,ORL,28.0,4.0,0.0,43.0,5.0,15.0,0.333,0.0,0.0,0.0,3.0,7.0,0.429,6.0,13.0,19.0,4.0,3.0,0.0,3.0,11.0,13.0
412,2588.0,2015-16,00,1610612759.0,SAS,36.0,30.0,2.0,206.0,29.0,57.0,0.509,15.0,34.0,0.441,3.0,4.0,0.75,3.0,24.0,27.0,9.0,6.0,1.0,3.0,16.0,76.0
413,1626164.0,2023-24,00,1610612756.0,PHX,27.0,50.0,50.0,1788.0,480.0,971.0,0.494,110.0,290.0,0.379,307.0,349.0,0.88,35.0,194.0,229.0,342.0,47.0,20.0,129.0,151.0,1377.0
414,511.0,1996-97,00,0.0,TOT,24.0,21.0,4.0,427.0,46.0,105.0,0.438,12.0,37.0,0.324,18.0,20.0,0.9,7.0,22.0,29.0,53.0,3.0,2.0,27.0,28.0,122.0
415,202344.0,2017-18,00,0.0,TOT,30.0,68.0,7.0,1158.0,177.0,343.0,0.516,8.0,33.0,0.242,66.0,93.0,0.71,117.0,201.0,318.0,82.0,28.0,21.0,59.0,119.0,428.0
416,200767.0,2009-10,00,1610612751.0,NJN,25.0,63.0,28.0,1045.0,117.0,223.0,0.525,0.0,0.0,0.0,19.0,58.0,0.328,124.0,191.0,315.0,29.0,30.0,48.0,37.0,111.0,253.0
417,76204.0,1980-81,00,1610612762.0,UTH,34.0,52.0,,1146.0,160.0,371.0,0.431,11.0,39.0,0.282,75.0,94.0,0.798,17.0,67.0,84.0,161.0,33.0,8.0,111.0,126.0,406.0
418,1916.0,2008-09,00,0.0,TOT,33.0,8.0,0.0,55.0,5.0,10.0,0.5,0.0,0.0,0.0,6.0,8.0,0.75,5.0,6.0,11.0,0.0,1.0,2.0,1.0,10.0,16.0
419,1522.0,1998-99,00,1610612741.0,CHI,24.0,39.0,4.0,432.0,49.0,151.0,0.325,1.0,10.0,0.1,21.0,42.0,0.5,25.0,68.0,93.0,38.0,22.0,11.0,39.0,60.0,120.0
420,76206.0,1970-71,00,1610612749.0,MIL,34.0,80.0,,1775.0,290.0,645.0,0.45,,,,148.0,181.0,0.818,,,435.0,128.0,,,,216.0,728.0
421,2430.0,2014-15,00,1610612747.0,LAL,33.0,71.0,26.0,1692.0,371.0,743.0,0.499,0.0,0.0,0.0,94.0,150.0,0.627,111.0,371.0,482.0,95.0,41.0,12.0,92.0,184.0,836.0
422,2414.0,2004-05,00,1610612762.0,UTA,24.0,67.0,23.0,858.0,74.0,172.0,0.43,0.0,0.0,0.0,52.0,71.0,0.732,86.0,138.0,224.0,49.0,10.0,32.0,52.0,160.0,200.0
423,76207.0,1949-50,00,1610612744.0,PHW,23.0,60.0,,,88.0,305.0,0.289,,,,78.0,117.0,0.667,,,,40.0,,,,111.0,254.0
424,1953.0,1999-00,00,1610612760.0,SEA,27.0,17.0,6.0,167.0,28.0,63.0,0.444,0.0,3.0,0.0,6.0,11.0,0.545,14.0,26.0,40.0,10.0,6.0,3.0,6.0,9.0,62.0
425,76209.0,1950-51,00,1610612744.0,PHW,26.0,24.0,,,26.0,74.0,0.351,,,,12.0,18.0,0.667,,,24.0,4.0,,,,34.0,64.0
426,76210.0,1953-54,00,1610612752.0,NYK,27.0,52.0,,1522.0,175.0,525.0,0.333,,,,70.0,81.0,0.864,,,130.0,77.0,,,,128.0,420.0
427,2547.0,2015-16,00,1610612748.0,MIA,32.0,53.0,53.0,1778.0,358.0,767.0,0.467,81.0,222.0,0.365,213.0,268.0,0.795,48.0,342.0,390.0,128.0,36.0,34.0,78.0,101.0,1010.0
428,76211.0,1977-78,00,1610612765.0,DET,25.0,4.0,,48.0,12.0,22.0,0.545,,,,2.0,5.0,0.4,8.0,8.0,16.0,3.0,0.0,0.0,3.0,5.0,26.0
429,76212.0,1979-80,00,1610612764.0,WAS,24.0,13.0,,125.0,24.0,52.0,0.462,0.0,0.0,,8.0,13.0,0.615,19.0,20.0,39.0,2.0,4.0,2.0,8.0,25.0,56.0
430,1630527.0,2023-24,00,1610612746.0,LAC,22.0,19.0,0.0,129.0,27.0,64.0,0.422,6.0,20.0,0.3,12.0,14.0,0.857,7.0,8.0,15.0,5.0,2.0,2.0,7.0,17.0,72.0
431,76213.0,1983-84,00,1610612762.0,UTH,30.0,38.0,0.0,261.0,28.0,52.0,0.538,1.0,1.0,1.0,16.0,21.0,0.762,28.0,36.0,64.0,16.0,9.0,0.0,13.0,58.0,73.0
432,1628449.0,2023-24,00,1610612761.0,TOR,31.0,48.0,0.0,650.0,101.0,206.0,0.49,29.0,91.0,0.319,64.0,85.0,0.753,56.0,134.0,190.0,19.0,14.0,21.0,23.0,64.0,295.0
433,1630547.0,2023-24,00,1610612766.0,CHA,23.0,14.0,0.0,81.0,18.0,41.0,0.439,13.0,30.0,0.433,1.0,2.0,0.5,1.0,8.0,9.0,6.0,1.0,1.0,2.0,3.0,50.0
434,2257.0,2003-04,00,1610612757.0,POR,26.0,9.0,0.0,25.0,1.0,5.0,0.2,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0
435,1631123.0,2023-24,00,1610612757.0,POR,24.0,6.0,0.0,57.0,5.0,21.0,0.238,0.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,8.0,0.0,0.0,8.0,3.0,10.0
436,76214.0,1952-53,00,1610612765.0,FTW,28.0,67.0,,1373.0,153.0,427.0,0.358,,,,145.0,209.0,0.694,,,217.0,79.0,,,,227.0,451.0
437,1898.0,2001-02,00,1610612737.0,ATL,25.0,52.0,0.0,585.0,61.0,174.0,0.351,1.0,5.0,0.2,39.0,47.0,0.83,38.0,72.0,110.0,11.0,18.0,15.0,11.0,64.0,162.0
438,1477.0,2008-09,00,1610612759.0,SAS,38.0,80.0,10.0,1506.0,79.0,187.0,0.422,42.0,98.0,0.429,14.0,26.0,0.538,16.0,129.0,145.0,40.0,36.0,13.0,25.0,123.0,214.0
439,1763.0,2009-10,00,1610612760.0,OKC,34.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
440,1628968.0,2020-21,00,1610612754.0,IND,22.0,6.0,0.0,15.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
441,194.0,1997-98,00,1610612752.0,NYK,34.0,27.0,3.0,224.0,32.0,59.0,0.542,3.0,4.0,0.75,8.0,9.0,0.889,9.0,17.0,26.0,11.0,6.0,2.0,7.0,25.0,75.0
442,76217.0,1994-95,00,1610612747.0,LAL,34.0,67.0,10.0,1225.0,118.0,267.0,0.442,2.0,11.0,0.182,68.0,89.0,0.764,72.0,216.0,288.0,118.0,21.0,80.0,91.0,182.0,306.0
443,1085.0,2001-02,00,1610612755.0,PHI,29.0,3.0,0.0,29.0,5.0,7.0,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,10.0
444,1629065.0,2019-20,00,1610612744.0,GSW,23.0,45.0,12.0,1015.0,134.0,321.0,0.417,33.0,107.0,0.308,34.0,41.0,0.829,24.0,97.0,121.0,131.0,44.0,10.0,70.0,102.0,335.0
445,76219.0,1970-71,00,1610612746.0,BUF,28.0,44.0,,483.0,58.0,148.0,0.392,,,,20.0,38.0,0.526,,,173.0,41.0,,,,91.0,136.0
446,671.0,1996-97,00,1610612737.0,ATL,23.0,22.0,2.0,154.0,21.0,63.0,0.333,2.0,16.0,0.125,11.0,22.0,0.5,7.0,8.0,15.0,13.0,10.0,4.0,16.0,17.0,55.0
447,76221.0,1978-79,00,1610612765.0,DET,25.0,5.0,,40.0,3.0,12.0,0.25,,,,0.0,0.0,,0.0,2.0,2.0,7.0,0.0,0.0,6.0,5.0,6.0
448,76222.0,1977-78,00,1610612762.0,NOJ,28.0,21.0,,363.0,44.0,110.0,0.4,,,,14.0,22.0,0.636,2.0,17.0,19.0,48.0,9.0,3.0,20.0,23.0,102.0
449,76223.0,1974-75,00,1610612762.0,NOJ,23.0,6.0,,25.0,7.0,13.0,0.538,,,,5.0,11.0,0.455,3.0,2.0,5.0,2.0,3.0,0.0,,2.0,19.0
450,1863.0,2011-12,00,1610612745.0,HOU,36.0,8.0,0.0,111.0,12.0,36.0,0.333,2.0,9.0,0.222,13.0,15.0,0.867,0.0,11.0,11.0,17.0,1.0,0.0,7.0,5.0,39.0
451,76224.0,1950-51,00,1610612737.0,TCB,28.0,48.0,,0.0,126.0,336.0,0.375,,,,74.0,100.0,0.74,,,220.0,60.0,,,,197.0,326.0
452,76225.0,1980-81,00,1610612742.0,DAL,24.0,44.0,,757.0,121.0,313.0,0.387,0.0,0.0,,45.0,55.0,0.818,24.0,51.0,75.0,37.0,23.0,16.0,69.0,79.0,287.0
453,200841.0,2006-07,00,1610612737.0,ATL,24.0,23.0,5.0,199.0,11.0,39.0,0.282,2.0,13.0,0.154,2.0,6.0,0.333,3.0,20.0,23.0,9.0,5.0,2.0,9.0,32.0,26.0
454,76226.0,1974-75,00,1610612744.0,GOS,24.0,42.0,,340.0,54.0,130.0,0.415,,,,25.0,38.0,0.658,10.0,28.0,38.0,52.0,14.0,1.0,,41.0,133.0
455,202342.0,2011-12,00,1610612755.0,PHI,24.0,14.0,1.0,88.0,9.0,33.0,0.273,3.0,9.0,0.333,1.0,2.0,0.5,5.0,10.0,15.0,8.0,0.0,1.0,4.0,6.0,22.0
456,76227.0,1965-66,00,1610612764.0,BLT,23.0,3.0,,15.0,2.0,6.0,0.333,,,,3.0,4.0,0.75,,,8.0,1.0,,,,1.0,7.0
457,76228.0,1981-82,00,1610612752.0,NYK,22.0,39.0,0.0,331.0,54.0,103.0,0.524,0.0,1.0,0.0,29.0,48.0,0.604,31.0,34.0,65.0,11.0,12.0,5.0,28.0,37.0,137.0
458,76229.0,1979-80,00,1610612745.0,HOU,26.0,22.0,,96.0,17.0,48.0,0.354,1.0,1.0,1.0,6.0,9.0,0.667,2.0,4.0,6.0,3.0,3.0,0.0,8.0,9.0,41.0
459,202340.0,2021-22,00,1610612747.0,LAL,31.0,62.0,45.0,1406.0,148.0,350.0,0.423,82.0,210.0,0.39,16.0,18.0,0.889,31.0,105.0,136.0,47.0,53.0,9.0,38.0,118.0,394.0
460,76233.0,1976-77,00,1610612752.0,NYK,33.0,67.0,,1027.0,127.0,274.0,0.464,,,,34.0,42.0,0.81,27.0,76.0,103.0,128.0,25.0,8.0,,122.0,288.0
461,76230.0,1983-84,00,1610612760.0,SEA,25.0,8.0,0.0,39.0,3.0,7.0,0.429,0.0,0.0,0.0,5.0,7.0,0.714,0.0,3.0,3.0,5.0,0.0,1.0,8.0,6.0,11.0
462,76231.0,1988-89,00,1610612737.0,ATL,32.0,38.0,0.0,267.0,28.0,86.0,0.326,8.0,31.0,0.258,8.0,16.0,0.5,7.0,25.0,32.0,24.0,16.0,2.0,14.0,41.0,72.0
463,76232.0,1949-50,00,1610610025.0,CHS,21.0,46.0,,,36.0,134.0,0.269,,,,15.0,38.0,0.395,,,,36.0,,,,51.0,87.0
464,2214.0,2005-06,00,1610612755.0,PHI,27.0,46.0,1.0,367.0,32.0,79.0,0.405,1.0,5.0,0.2,2.0,3.0,0.667,40.0,67.0,107.0,17.0,5.0,7.0,19.0,39.0,67.0
465,762.0,2004-05,00,1610612742.0,DAL,33.0,77.0,14.0,886.0,84.0,186.0,0.452,0.0,0.0,0.0,43.0,63.0,0.683,70.0,144.0,214.0,15.0,25.0,63.0,33.0,153.0,211.0
466,1628396.0,2022-23,00,1610612741.0,CHI,25.0,12.0,0.0,33.0,6.0,12.0,0.5,3.0,5.0,0.6,4.0,4.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,2.0,19.0
467,1361.0,1996-97,00,1610612755.0,PHI,28.0,36.0,0.0,249.0,25.0,58.0,0.431,0.0,0.0,0.0,9.0,13.0,0.692,26.0,42.0,68.0,7.0,5.0,5.0,9.0,34.0,59.0
468,66.0,1995-96,00,1610612750.0,MIN,26.0,53.0,0.0,369.0,54.0,120.0,0.45,0.0,0.0,0.0,23.0,41.0,0.561,38.0,41.0,79.0,8.0,17.0,8.0,26.0,71.0,131.0
469,1765.0,2004-05,00,1610612745.0,HOU,29.0,7.0,0.0,24.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,0.0,0.0,0.0,2.0,4.0,6.0
470,1920.0,1999-00,00,1610612739.0,CLE,23.0,8.0,0.0,61.0,4.0,21.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,22.0,0.0,1.0,0.0,3.0,13.0,8.0
